Time,Gyro_X,Gyro_Y,Gyro_Z,EKF_Roll,EKF_Pitch,EKF_Yaw,DMP_Roll,DMP_Pitch,DMP_Yaw
261.0,0.04,0.71,-0.0,46.32,-69.34,19.31,-2.36,-46.33,6.59
261.0,0.03,0.38,-0.0,46.54,-66.2,19.29,-2.36,-46.33,6.59
261.0,0.03,0.38,-0.0,46.54,-66.2,19.29,-2.12,-45.61,43.25
261.0,0.03,0.38,-0.0,46.54,-66.2,19.29,-2.12,-45.61,43.25
261.0,0.03,0.38,-0.0,46.54,-66.2,19.29,-2.07,-41.29,6.37
261.0,0.03,0.38,-0.0,46.54,-66.2,19.29,-2.07,-41.29,6.37
261.0,0.05,0.0,0.12,46.83,-66.18,20.04,-2.07,-41.29,6.37
261.0,0.05,0.0,0.12,46.83,-66.18,20.04,-1.96,-41.37,43.29
261.0,0.05,0.0,0.12,46.83,-66.18,20.04,-1.96,-41.37,43.29
261.0,0.05,0.0,0.12,46.83,-66.18,20.04,-2.2,-41.2,7.23
261.0,0.05,0.0,0.12,46.83,-66.18,20.04,-2.2,-41.2,7.23
261.0,0.28,2.63,0.11,48.44,-50.97,20.68,-2.2,-41.2,7.23
261.0,0.28,2.63,0.11,48.44,-50.97,20.68,-1.94,-39.23,44.19
261.0,0.28,2.63,0.11,48.44,-50.97,20.68,-1.85,-33.52,7.69
261.0,0.28,2.63,0.11,48.44,-50.97,20.68,-1.85,-33.52,7.69
261.0,0.28,2.63,0.11,48.44,-50.97,20.68,-1.85,-33.52,7.69
261.0,0.05,-0.01,0.15,48.74,-51.01,21.57,-1.85,-33.52,7.69
261.0,0.05,-0.01,0.15,48.74,-51.01,21.57,-1.82,-33.06,44.6
261.0,0.05,-0.01,0.15,48.74,-51.01,21.57,-2.06,-33.27,8.32
261.0,0.05,-0.01,0.15,48.74,-51.01,21.57,-2.06,-33.27,8.32
261.0,0.05,-0.01,0.15,48.74,-51.01,21.57,-2.06,-33.27,8.32
262.0,0.11,0.03,0.18,49.37,-50.87,22.6,-2.06,-33.27,8.32
262.0,0.11,0.03,0.18,49.37,-50.87,22.6,-1.87,-32.45,45.33
262.0,0.11,0.03,0.18,49.37,-50.87,22.6,-1.53,-21.4,8.81
262.0,0.11,0.03,0.18,49.37,-50.87,22.6,-1.53,-21.4,8.81
262.0,0.11,0.03,0.18,49.37,-50.87,22.6,-1.53,-21.4,8.81
262.0,0.02,1.12,0.08,49.52,-43.47,23.1,-1.53,-21.4,8.81
262.0,0.02,1.12,0.08,49.52,-43.47,23.1,-1.44,-17.96,45.71
262.0,0.02,1.12,0.08,49.52,-43.47,23.1,-1.48,-14.0,9.03
262.0,0.02,1.12,0.08,49.52,-43.47,23.1,-1.48,-14.0,9.03
262.0,0.02,1.12,0.08,49.52,-43.47,23.1,-1.48,-14.0,9.03
262.0,0.02,-0.01,0.13,49.61,-43.5,23.86,-1.48,-14.0,9.03
262.0,0.02,-0.01,0.13,49.61,-43.5,23.86,-1.34,-11.9,46.13
262.0,0.02,-0.01,0.13,49.61,-43.5,23.86,-1.44,-12.48,9.71
262.0,0.02,-0.01,0.13,49.61,-43.5,23.86,-1.44,-12.48,9.71
262.0,0.02,-0.01,0.13,49.61,-43.5,23.86,-1.44,-12.48,9.71
262.0,-0.02,0.01,0.03,49.52,-43.47,24.02,-1.44,-12.48,9.71
262.0,-0.02,0.01,0.03,49.52,-43.47,24.02,-1.34,-11.83,46.66
262.0,-0.02,0.01,0.03,49.52,-43.47,24.02,-1.5,-12.43,9.93
262.0,-0.02,0.01,0.03,49.52,-43.47,24.02,-1.5,-12.43,9.93
262.0,-0.02,0.01,0.03,49.52,-43.47,24.02,-1.5,-12.43,9.93
262.0,-0.02,0.0,0.01,49.39,-43.47,24.07,-1.5,-12.43,9.93
262.0,-0.02,0.0,0.01,49.39,-43.47,24.07,-1.41,-11.81,46.73
262.0,-0.02,0.0,0.01,49.39,-43.47,24.07,-1.45,-10.02,9.93
262.0,-0.02,0.0,0.01,49.39,-43.47,24.07,-1.45,-10.02,9.93
262.0,-0.02,0.0,0.01,49.39,-43.47,24.07,-1.45,-10.02,9.93
262.0,-0.02,0.16,-0.0,49.29,-42.44,24.05,-1.45,-10.02,9.93
262.0,-0.02,0.16,-0.0,49.29,-42.44,24.05,-1.37,-8.05,46.69
262.0,-0.02,0.16,-0.0,49.29,-42.44,24.05,-1.51,-8.68,9.89
262.0,-0.02,0.16,-0.0,49.29,-42.44,24.05,-1.51,-8.68,9.89
262.0,-0.02,0.16,-0.0,49.29,-42.44,24.05,-1.51,-8.68,9.89
262.0,0.01,-0.01,-0.01,49.35,-42.5,23.96,-1.51,-8.68,9.89
262.0,0.01,-0.01,-0.01,49.35,-42.5,23.96,-1.3,-8.1,46.63
262.0,0.01,-0.01,-0.01,49.35,-42.5,23.96,-1.43,-8.73,9.82
262.0,0.01,-0.01,-0.01,49.35,-42.5,23.96,-1.43,-8.73,9.82
262.0,0.01,-0.01,-0.01,49.35,-42.5,23.96,-1.43,-8.73,9.82
262.0,0.0,-0.0,0.0,49.36,-42.51,23.99,-1.43,-8.73,9.82
262.0,0.0,-0.0,0.0,49.36,-42.51,23.99,-1.24,-8.13,46.61
262.0,0.0,-0.0,0.0,49.36,-42.51,23.99,-1.38,-8.73,9.82
262.0,0.0,-0.0,0.0,49.36,-42.51,23.99,-1.38,-8.73,9.82
262.0,0.0,-0.0,0.0,49.36,-42.51,23.99,-1.38,-8.73,9.82
262.0,0.0,-0.0,0.0,49.36,-42.51,23.99,-1.4,-8.72,9.81
262.0,-0.01,0.0,0.0,49.29,-42.51,24.0,-1.4,-8.72,9.81
262.0,-0.01,0.0,0.0,49.29,-42.51,24.0,-1.28,-8.13,46.59
262.0,-0.01,0.0,0.0,49.29,-42.51,24.0,-1.28,-8.13,46.59
262.0,-0.01,0.0,0.0,49.29,-42.51,24.0,-1.45,-8.72,9.81
262.0,-0.01,0.0,0.0,49.29,-42.51,24.0,-1.45,-8.72,9.81
262.0,-0.01,0.0,0.01,49.24,-42.49,24.07,-1.45,-8.72,9.81
263.0,-0.01,0.0,0.01,49.24,-42.49,24.07,-1.3,-8.04,46.6
263.0,-0.01,0.0,0.01,49.24,-42.49,24.07,-1.3,-8.04,46.6
263.0,-0.01,0.0,0.01,49.24,-42.49,24.07,-1.53,-8.69,9.84
263.0,-0.01,0.0,0.01,49.24,-42.49,24.07,-1.53,-8.69,9.84
263.0,-0.01,0.01,0.01,49.16,-42.45,24.1,-1.53,-8.69,9.84
263.0,-0.01,0.01,0.01,49.16,-42.45,24.1,-1.4,-8.01,46.64
263.0,-0.01,0.01,0.01,49.16,-42.45,24.1,-1.46,-4.98,9.81
263.0,-0.01,0.01,0.01,49.16,-42.45,24.1,-1.46,-4.98,9.81
263.0,-0.05,0.05,0.01,48.83,-42.17,24.15,-1.46,-4.98,9.81
263.0,-0.05,0.05,0.01,48.83,-42.17,24.15,-1.27,-4.25,46.6
263.0,-0.05,0.05,0.01,48.83,-42.17,24.15,-1.27,-4.25,46.6
263.0,-0.05,0.05,0.01,48.83,-42.17,24.15,-1.55,-4.28,9.79
263.0,-0.05,0.05,0.01,48.83,-42.17,24.15,-1.55,-4.28,9.79
263.0,-0.05,0.05,0.01,48.83,-42.17,24.15,-1.55,-4.28,9.79
263.0,0.01,0.0,-0.02,48.87,-42.17,24.01,-1.55,-4.28,9.79
263.0,0.01,0.0,-0.02,48.87,-42.17,24.01,-1.2,-4.27,46.52
263.0,0.01,0.0,-0.02,48.87,-42.17,24.01,-1.51,-4.29,9.68
263.0,0.01,0.0,-0.02,48.87,-42.17,24.01,-1.51,-4.29,9.68
263.0,0.01,0.0,-0.02,48.87,-42.17,24.01,-1.51,-4.29,9.68
263.0,0.03,0.03,-0.02,49.05,-41.96,23.87,-1.51,-4.29,9.68
263.0,0.03,0.03,-0.02,49.05,-41.96,23.87,-1.1,-4.12,46.34
263.0,0.03,0.03,-0.02,49.05,-41.96,23.87,-1.39,-4.14,9.54
263.0,0.03,0.03,-0.02,49.05,-41.96,23.87,-1.39,-4.14,9.54
263.0,0.01,0.69,0.01,49.09,-38.13,23.9,-1.39,-4.14,9.54
263.0,0.01,0.69,0.01,49.09,-38.13,23.9,-1.18,-3.77,46.3
263.0,0.01,0.69,0.01,49.09,-38.13,23.9,-1.18,-3.77,46.3
263.0,0.01,0.69,0.01,49.09,-38.13,23.9,-1.39,-1.98,9.5
263.0,0.01,0.69,0.01,49.09,-38.13,23.9,-1.39,-1.98,9.5
263.0,-0.03,-0.01,0.0,48.91,-38.2,23.91,-1.39,-1.98,9.5
263.0,-0.03,-0.01,0.0,48.91,-38.2,23.91,-1.18,-1.26,46.26
263.0,-0.03,-0.01,0.0,48.91,-38.2,23.91,-1.18,-1.26,46.26
263.0,-0.03,-0.01,0.0,48.91,-38.2,23.91,-1.52,-1.15,9.48
263.0,-0.03,-0.01,0.0,48.91,-38.2,23.91,-1.52,-1.15,9.48
263.0,-0.02,-0.01,0.01,48.8,-38.23,23.94,-1.52,-1.15,9.48
263.0,-0.02,-0.01,0.01,48.8,-38.23,23.94,-1.21,-1.27,46.26
263.0,-0.02,-0.01,0.01,48.8,-38.23,23.94,-1.21,-1.27,46.26
263.0,-0.02,-0.01,0.01,48.8,-38.23,23.94,-1.56,-1.16,9.49
263.0,-0.02,-0.01,0.01,48.8,-38.23,23.94,-1.56,-1.16,9.49
263.0,0.01,-0.0,-0.0,48.86,-38.25,23.92,-1.56,-1.16,9.49
263.0,0.01,-0.0,-0.0,48.86,-38.25,23.92,-1.19,-1.28,46.26
263.0,0.01,-0.0,-0.0,48.86,-38.25,23.92,-1.19,-1.28,46.26
263.0,0.01,-0.0,-0.0,48.86,-38.25,23.92,-1.52,-1.17,9.48
263.0,0.01,-0.0,-0.0,48.86,-38.25,23.92,-1.52,-1.17,9.48
263.0,-0.0,0.0,0.0,48.84,-38.25,23.93,-1.52,-1.17,9.48
263.0,-0.0,0.0,0.0,48.84,-38.25,23.93,-1.19,-1.28,46.26
263.0,-0.0,0.0,0.0,48.84,-38.25,23.93,-1.53,-1.16,9.48
263.0,-0.0,0.0,0.0,48.84,-38.25,23.93,-1.53,-1.16,9.48
264.0,-0.0,0.0,0.0,48.84,-38.25,23.93,-1.53,-1.16,9.48
264.0,-0.01,0.0,0.0,48.78,-38.25,23.96,-1.53,-1.16,9.48
264.0,-0.01,0.0,0.0,48.78,-38.25,23.96,-1.19,-1.29,46.26
264.0,-0.01,0.0,0.0,48.78,-38.25,23.96,-1.54,-1.16,9.48
264.0,-0.01,0.0,0.0,48.78,-38.25,23.96,-1.54,-1.16,9.48
264.0,-0.01,0.0,0.0,48.78,-38.25,23.96,-1.54,-1.16,9.48
264.0,0.0,-0.0,0.0,48.8,-38.26,23.98,-1.54,-1.16,9.48
264.0,0.0,-0.0,0.0,48.8,-38.26,23.98,-1.2,-1.28,46.27
264.0,0.0,-0.0,0.0,48.8,-38.26,23.98,-1.56,-1.16,9.49
264.0,0.0,-0.0,0.0,48.8,-38.26,23.98,-1.56,-1.16,9.49
264.0,0.0,-0.0,0.0,48.8,-38.26,23.98,-1.56,-1.16,9.49
264.0,-0.02,-0.0,0.0,48.72,-38.27,23.99,-1.56,-1.16,9.49
264.0,-0.02,-0.0,0.0,48.72,-38.27,23.99,-1.25,-1.28,46.27
264.0,-0.02,-0.0,0.0,48.72,-38.27,23.99,-1.61,-1.16,9.49
264.0,-0.02,-0.0,0.0,48.72,-38.27,23.99,-1.61,-1.16,9.49
264.0,-0.02,-0.0,0.0,48.72,-38.27,23.99,-1.61,-1.16,9.49
264.0,-0.01,-0.0,0.0,48.68,-38.28,24.0,-1.61,-1.16,9.49
264.0,-0.01,-0.0,0.0,48.68,-38.28,24.0,-1.2,-1.45,46.27
264.0,-0.01,-0.0,0.0,48.68,-38.28,24.0,-1.63,-1.16,9.49
264.0,-0.01,-0.0,0.0,48.68,-38.28,24.0,-1.63,-1.16,9.49
264.0,-0.0,-0.0,0.0,48.66,-38.29,24.02,-1.63,-1.16,9.49
264.0,-0.0,-0.0,0.0,48.66,-38.29,24.02,-1.22,-1.46,46.28
264.0,-0.0,-0.0,0.0,48.66,-38.29,24.02,-1.22,-1.46,46.28
264.0,-0.0,-0.0,0.0,48.66,-38.29,24.02,-1.64,-1.16,9.51
264.0,-0.0,-0.0,0.0,48.66,-38.29,24.02,-1.64,-1.16,9.51
264.0,0.0,0.0,0.0,48.67,-38.28,24.05,-1.64,-1.16,9.51
264.0,0.0,0.0,0.0,48.67,-38.28,24.05,-1.35,-1.45,46.3
264.0,0.0,0.0,0.0,48.67,-38.28,24.05,-1.75,-1.15,9.52
264.0,0.0,0.0,0.0,48.67,-38.28,24.05,-1.75,-1.15,9.52
264.0,0.0,0.0,0.0,48.67,-38.28,24.05,-1.75,-1.15,9.52
264.0,0.0,0.0,0.0,48.67,-38.28,24.05,-1.77,-1.14,9.51
264.0,0.0,0.0,0.0,48.69,-38.26,24.06,-1.77,-1.14,9.51
264.0,0.0,0.0,0.0,48.69,-38.26,24.06,-1.35,-1.45,46.29
264.0,0.0,0.0,0.0,48.69,-38.26,24.06,-1.35,-1.45,46.29
264.0,0.0,0.0,0.0,48.69,-38.26,24.06,-1.35,-1.45,46.29
264.0,0.0,0.0,0.0,48.69,-38.26,24.06,-1.78,-1.14,9.51
264.0,0.01,0.0,0.0,48.72,-38.26,24.08,-1.78,-1.14,9.51
264.0,0.01,0.0,0.0,48.72,-38.26,24.08,-1.38,-1.46,46.28
264.0,0.01,0.0,0.0,48.72,-38.26,24.08,-1.38,-1.46,46.28
264.0,0.01,0.0,0.0,48.72,-38.26,24.08,-1.38,-1.46,46.28
264.0,0.01,0.0,0.0,48.72,-38.26,24.08,-1.84,-1.14,9.52
264.0,-0.01,0.0,0.0,48.65,-38.25,24.1,-1.84,-1.14,9.52
264.0,-0.01,0.0,0.0,48.65,-38.25,24.1,-1.45,-1.45,46.29
264.0,-0.01,0.0,0.0,48.65,-38.25,24.1,-1.45,-1.45,46.29
264.0,-0.01,0.0,0.0,48.65,-38.25,24.1,-1.45,-1.45,46.29
264.0,-0.01,0.0,0.0,48.65,-38.25,24.1,-1.88,-1.13,9.52
264.0,-0.01,-0.0,0.0,48.58,-38.27,24.1,-1.88,-1.13,9.52
265.0,-0.01,-0.0,0.0,48.58,-38.27,24.1,-1.5,-1.45,46.28
265.0,-0.01,-0.0,0.0,48.58,-38.27,24.1,-1.5,-1.45,46.28
265.0,-0.01,-0.0,0.0,48.58,-38.27,24.1,-1.5,-1.45,46.28
265.0,-0.01,-0.0,0.0,48.58,-38.27,24.1,-2.01,-1.14,9.48
265.0,-0.04,0.0,-0.01,48.33,-38.26,24.06,-2.01,-1.14,9.48
265.0,-0.04,0.0,-0.01,48.33,-38.26,24.06,-1.64,-1.46,46.25
265.0,-0.04,0.0,-0.01,48.33,-38.26,24.06,-1.64,-1.46,46.25
265.0,-0.04,0.0,-0.01,48.33,-38.26,24.06,-1.64,-1.46,46.25
265.0,-0.04,0.0,-0.01,48.33,-38.26,24.06,-2.18,-1.13,9.45
265.0,-0.03,-0.02,-0.01,48.14,-38.35,24.02,-2.18,-1.13,9.45
265.0,-0.03,-0.02,-0.01,48.14,-38.35,24.02,-1.78,-1.47,46.23
265.0,-0.03,-0.02,-0.01,48.14,-38.35,24.02,-1.78,-1.47,46.23
265.0,-0.03,-0.02,-0.01,48.14,-38.35,24.02,-1.78,-1.47,46.23
265.0,-0.03,-0.02,-0.01,48.14,-38.35,24.02,-2.22,-1.14,9.44
265.0,-0.02,-0.0,-0.0,48.0,-38.38,24.0,-2.22,-1.14,9.44
265.0,-0.02,-0.0,-0.0,48.0,-38.38,24.0,-1.79,-1.48,46.23
265.0,-0.02,-0.0,-0.0,48.0,-38.38,24.0,-1.79,-1.48,46.23
265.0,-0.02,-0.0,-0.0,48.0,-38.38,24.0,-1.79,-1.48,46.23
265.0,-0.02,-0.0,-0.0,48.0,-38.38,24.0,-2.57,-1.14,9.48
265.0,-0.02,0.0,0.01,47.88,-38.35,24.03,-2.57,-1.14,9.48
265.0,-0.02,0.0,0.01,47.88,-38.35,24.03,-2.11,-1.51,46.26
265.0,-0.02,0.0,0.01,47.88,-38.35,24.03,-2.11,-1.51,46.26
265.0,-0.02,0.0,0.01,47.88,-38.35,24.03,-2.11,-1.51,46.26
265.0,-0.02,0.0,0.01,47.88,-38.35,24.03,-2.41,-1.16,9.47
265.0,0.04,0.0,0.0,48.13,-38.33,24.03,-2.41,-1.16,9.47
265.0,0.04,0.0,0.0,48.13,-38.33,24.03,-1.88,-1.55,46.21
265.0,0.04,0.0,0.0,48.13,-38.33,24.03,-1.88,-1.55,46.21
265.0,0.04,0.0,0.0,48.13,-38.33,24.03,-2.38,-1.17,9.46
265.0,0.04,0.0,0.0,48.13,-38.33,24.03,-2.38,-1.17,9.46
265.0,0.03,-0.0,-0.0,48.33,-38.34,24.02,-2.38,-1.17,9.46
265.0,0.03,-0.0,-0.0,48.33,-38.34,24.02,-1.91,-1.56,46.22
265.0,0.03,-0.0,-0.0,48.33,-38.34,24.02,-1.91,-1.56,46.22
265.0,0.03,-0.0,-0.0,48.33,-38.34,24.02,-2.37,-1.17,9.45
265.0,0.0,0.0,-0.01,48.33,-38.34,23.98,-2.37,-1.17,9.45
265.0,0.0,0.0,-0.01,48.33,-38.34,23.98,-1.85,-1.58,46.21
265.0,0.0,0.0,-0.01,48.33,-38.34,23.98,-1.85,-1.58,46.21
265.0,0.0,0.0,-0.01,48.33,-38.34,23.98,-1.85,-1.58,46.21
265.0,0.0,0.0,-0.01,48.33,-38.34,23.98,-2.39,-1.18,9.45
265.0,-0.0,0.0,0.0,48.31,-38.33,24.0,-2.39,-1.18,9.45
265.0,-0.0,0.0,0.0,48.31,-38.33,24.0,-1.88,-1.57,46.21
265.0,-0.0,0.0,0.0,48.31,-38.33,24.0,-1.88,-1.57,46.21
265.0,-0.0,0.0,0.0,48.31,-38.33,24.0,-1.88,-1.57,46.21
265.0,-0.0,0.0,0.0,48.31,-38.33,24.0,-2.39,-1.18,9.44
265.0,-0.0,0.0,0.0,48.29,-38.33,24.0,-2.39,-1.18,9.44
265.0,-0.0,0.0,0.0,48.29,-38.33,24.0,-1.87,-1.58,46.21
265.0,-0.0,0.0,0.0,48.29,-38.33,24.0,-1.87,-1.58,46.21
265.0,-0.0,0.0,0.0,48.29,-38.33,24.0,-1.87,-1.58,46.21
265.0,-0.0,0.0,0.0,48.29,-38.33,24.0,-2.4,-1.17,9.45
266.0,0.0,0.0,-0.0,48.32,-38.31,23.99,-2.4,-1.17,9.45
266.0,0.0,0.0,-0.0,48.32,-38.31,23.99,-1.88,-1.56,46.21
266.0,0.0,0.0,-0.0,48.32,-38.31,23.99,-1.88,-1.56,46.21
266.0,0.0,0.0,-0.0,48.32,-38.31,23.99,-1.88,-1.56,46.21
266.0,0.0,0.0,-0.0,48.32,-38.31,23.99,-2.47,-1.17,9.43
266.0,0.0,0.0,-0.0,48.32,-38.31,23.99,-2.47,-1.17,9.43
266.0,0.02,0.0,0.0,48.42,-38.31,24.0,-2.47,-1.17,9.43
266.0,0.02,0.0,0.0,48.42,-38.31,24.0,-1.96,-1.58,46.19
266.0,0.02,0.0,0.0,48.42,-38.31,24.0,-2.43,-1.16,9.42
266.0,0.02,0.0,0.0,48.42,-38.31,24.0,-2.43,-1.16,9.42
266.0,0.02,0.0,0.0,48.42,-38.31,24.0,-2.43,-1.16,9.42
266.0,0.02,-0.0,-0.0,48.53,-38.34,23.99,-2.43,-1.16,9.42
266.0,0.02,-0.0,-0.0,48.53,-38.34,23.99,-1.87,-1.68,46.19
266.0,0.02,-0.0,-0.0,48.53,-38.34,23.99,-2.37,-1.17,9.41
266.0,0.02,-0.0,-0.0,48.53,-38.34,23.99,-2.37,-1.17,9.41
266.0,0.02,-0.0,-0.0,48.53,-38.34,23.99,-2.37,-1.17,9.41
266.0,0.02,-0.0,0.0,48.63,-38.35,24.01,-2.37,-1.17,9.41
266.0,0.02,-0.0,0.0,48.63,-38.35,24.01,-1.84,-1.69,46.19
266.0,0.02,-0.0,0.0,48.63,-38.35,24.01,-2.38,-1.17,9.42
266.0,0.02,-0.0,0.0,48.63,-38.35,24.01,-2.38,-1.17,9.42
266.0,0.02,-0.0,0.0,48.63,-38.35,24.01,-2.38,-1.17,9.42
266.0,-0.02,-0.0,0.0,48.52,-38.36,24.03,-2.38,-1.17,9.42
266.0,-0.02,-0.0,0.0,48.52,-38.36,24.03,-1.99,-1.7,46.2
266.0,-0.02,-0.0,0.0,48.52,-38.36,24.03,-2.54,-1.17,9.43
266.0,-0.02,-0.0,0.0,48.52,-38.36,24.03,-2.54,-1.17,9.43
266.0,-0.02,-0.0,0.0,48.52,-38.36,24.03,-2.54,-1.17,9.43
266.0,-0.01,-0.0,0.0,48.46,-38.37,24.05,-2.54,-1.17,9.43
266.0,-0.01,-0.0,0.0,48.46,-38.37,24.05,-2.05,-1.7,46.2
266.0,-0.01,-0.0,0.0,48.46,-38.37,24.05,-2.55,-1.17,9.43
266.0,-0.01,-0.0,0.0,48.46,-38.37,24.05,-2.55,-1.17,9.43
266.0,-0.01,-0.0,0.0,48.46,-38.37,24.05,-2.55,-1.17,9.43
266.0,-0.0,0.0,0.0,48.43,-38.36,24.05,-2.55,-1.17,9.43
266.0,-0.0,0.0,0.0,48.43,-38.36,24.05,-1.97,-1.71,46.2
266.0,-0.0,0.0,0.0,48.43,-38.36,24.05,-2.51,-1.16,9.42
266.0,-0.0,0.0,0.0,48.43,-38.36,24.05,-2.51,-1.16,9.42
266.0,-0.0,0.0,0.0,48.43,-38.36,24.05,-2.51,-1.16,9.42
266.0,0.03,0.0,-0.0,48.62,-38.35,24.03,-2.51,-1.16,9.42
266.0,0.03,0.0,-0.0,48.62,-38.35,24.03,-1.94,-1.71,46.2
266.0,0.03,0.0,-0.0,48.62,-38.35,24.03,-2.45,-1.16,9.42
266.0,0.03,0.0,-0.0,48.62,-38.35,24.03,-2.45,-1.16,9.42
266.0,-0.0,-0.0,0.0,48.6,-38.36,24.03,-2.45,-1.16,9.42
266.0,-0.0,-0.0,0.0,48.6,-38.36,24.03,-1.97,-1.72,46.18
266.0,-0.0,-0.0,0.0,48.6,-38.36,24.03,-1.97,-1.72,46.18
266.0,-0.0,-0.0,0.0,48.6,-38.36,24.03,-2.5,-1.16,9.4
266.0,-0.0,-0.0,0.0,48.6,-38.36,24.03,-2.5,-1.16,9.4
266.0,0.02,-0.0,0.02,48.7,-38.37,24.15,-2.5,-1.16,9.4
266.0,0.02,-0.0,0.02,48.7,-38.37,24.15,-1.96,-1.71,46.04
266.0,0.02,-0.0,0.02,48.7,-38.37,24.15,-2.45,-1.16,9.26
267.0,0.02,-0.0,0.02,48.7,-38.37,24.15,-2.45,-1.16,9.26
267.0,0.02,-0.0,0.02,48.7,-38.37,24.15,-2.45,-1.16,9.26
267.0,0.01,0.01,-2.87,48.74,-38.34,7.7,-2.45,-1.16,9.26
267.0,0.01,0.01,-2.87,48.74,-38.34,7.7,-1.4,-2.02,34.8
267.0,0.01,0.01,-2.87,48.74,-38.34,7.7,-1.93,-1.71,-5.35
267.0,0.01,0.01,-2.87,48.74,-38.34,7.7,-1.93,-1.71,-5.35
267.0,0.01,0.01,-2.87,48.74,-38.34,7.7,-1.93,-1.71,-5.35
267.0,-0.04,-0.04,-1.72,48.5,-38.55,-2.26,-1.93,-1.71,-5.35
267.0,-0.04,-0.04,-1.72,48.5,-38.55,-2.26,-1.21,-2.44,24.09
267.0,-0.04,-0.04,-1.72,48.5,-38.55,-2.26,-1.67,-2.2,-15.37
267.0,-0.04,-0.04,-1.72,48.5,-38.55,-2.26,-1.67,-2.2,-15.37
267.0,-0.04,-0.04,-1.72,48.5,-38.55,-2.26,-1.67,-2.2,-15.37
267.0,0.05,0.01,-0.76,48.77,-38.52,-6.59,-1.67,-2.2,-15.37
267.0,0.05,0.01,-0.76,48.77,-38.52,-6.59,-0.5,-2.51,13.7
267.0,0.05,0.01,-0.76,48.77,-38.52,-6.59,-1.02,-2.29,-23.63
267.0,0.05,0.01,-0.76,48.77,-38.52,-6.59,-1.02,-2.29,-23.63
267.0,0.05,0.01,-0.76,48.77,-38.52,-6.59,-1.02,-2.29,-23.63
267.0,0.03,0.02,-1.75,48.98,-38.41,-17.64,-1.02,-2.29,-23.63
267.0,0.03,0.02,-1.75,48.98,-38.41,-17.64,-0.29,-2.64,8.17
267.0,0.03,0.02,-1.75,48.98,-38.41,-17.64,-0.78,-2.48,-29.7
267.0,0.03,0.02,-1.75,48.98,-38.41,-17.64,-0.78,-2.48,-29.7
267.0,0.03,0.02,-1.75,48.98,-38.41,-17.64,-0.78,-2.48,-29.7
267.0,0.03,0.02,-1.75,48.98,-38.41,-17.64,-0.39,-2.53,-37.89
267.0,-0.03,-0.02,-1.12,48.78,-38.56,-25.42,-0.39,-2.53,-37.89
267.0,-0.03,-0.02,-1.12,48.78,-38.56,-25.42,0.17,-2.62,-1.75
267.0,-0.03,-0.02,-1.12,48.78,-38.56,-25.42,0.17,-2.62,-1.75
267.0,-0.03,-0.02,-1.12,48.78,-38.56,-25.42,0.17,-2.62,-1.75
267.0,-0.03,-0.02,-1.12,48.78,-38.56,-25.42,-0.12,-2.7,-45.87
267.0,-0.01,-0.0,-1.43,48.69,-38.57,-34.44,-0.12,-2.7,-45.87
267.0,-0.01,-0.0,-1.43,48.69,-38.57,-34.44,0.46,-2.73,-10.56
267.0,-0.01,-0.0,-1.43,48.69,-38.57,-34.44,0.46,-2.73,-10.56
267.0,-0.01,-0.0,-1.43,48.69,-38.57,-34.44,0.17,-2.58,-53.74
267.0,-0.01,-0.0,-1.43,48.69,-38.57,-34.44,0.17,-2.58,-53.74
267.0,-0.02,-0.03,-1.49,48.56,-38.73,-43.34,0.17,-2.58,-53.74
267.0,-0.02,-0.03,-1.49,48.56,-38.73,-43.34,0.69,-2.54,-18.57
267.0,-0.02,-0.03,-1.49,48.56,-38.73,-43.34,0.69,-2.54,-18.57
267.0,-0.02,-0.03,-1.49,48.56,-38.73,-43.34,0.45,-2.62,-60.09
267.0,-0.02,-0.03,-1.49,48.56,-38.73,-43.34,0.45,-2.62,-60.09
267.0,0.01,-0.01,-0.81,48.6,-38.78,-48.27,0.45,-2.62,-60.09
267.0,0.01,-0.01,-0.81,48.6,-38.78,-48.27,0.95,-2.56,-24.87
267.0,0.01,-0.01,-0.81,48.6,-38.78,-48.27,0.95,-2.56,-24.87
267.0,0.01,-0.01,-0.81,48.6,-38.78,-48.27,0.69,-2.5,-65.22
267.0,0.01,-0.01,-0.81,48.6,-38.78,-48.27,0.69,-2.5,-65.22
267.0,0.01,-0.01,-0.71,48.65,-38.81,-52.37,0.69,-2.5,-65.22
267.0,0.01,-0.01,-0.71,48.65,-38.81,-52.37,1.15,-2.41,-30.28
267.0,0.01,-0.01,-0.71,48.65,-38.81,-52.37,1.15,-2.41,-30.28
267.0,0.01,-0.01,-0.71,48.65,-38.81,-52.37,0.82,-2.53,-67.25
268.0,0.01,-0.01,-0.71,48.65,-38.81,-52.37,0.82,-2.53,-67.25
268.0,0.01,0.03,0.04,48.72,-38.61,-52.1,0.82,-2.53,-67.25
268.0,0.01,0.03,0.04,48.72,-38.61,-52.1,1.19,-2.42,-30.73
268.0,0.01,0.03,0.04,48.72,-38.61,-52.1,1.19,-2.42,-30.73
268.0,0.01,0.03,0.04,48.72,-38.61,-52.1,0.8,-2.46,-67.06
268.0,0.01,0.03,0.04,48.72,-38.61,-52.1,0.8,-2.46,-67.06
268.0,0.01,-0.01,-0.01,48.8,-38.65,-52.14,0.8,-2.46,-67.06
